what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051114864
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051119708
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051122895
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051697176
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051700161
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051700270
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275051700301
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051728880
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051728895
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051729270
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051880833
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275051886286
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051905645
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051907161
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051910301
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051911333
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051912161
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051912223
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275051912223
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275051917723
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051919551
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051920739
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051923520
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051924645
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051925473
