what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050474505
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050475551
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050476333
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050476395
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275050476395
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275050480395
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275050506723
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275050508708
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1275050516098
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275050517786
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050534880
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050544567
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050557848
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050558817
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050558989
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050559255
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050560489
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050562223
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275050563895
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275050581161
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275050607411
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275050610801
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050612005
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050612114
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275050612145
