what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227361172
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227368422
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227368625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227368766
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227368938
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275227369625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227392813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227393891
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227394859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227394891
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275227394906
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1275227407641
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275227410641
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275227412375
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1275227415453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227416813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227418125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227420922
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227420922
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227421688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227422063
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275227424000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227477219
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227478359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227479313
