what,kind,bundleId,bundleVersion,description,time
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275226061344
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226064141
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226064531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275226072797
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226084547
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226085984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226086141
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226090266
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275226090563
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275226092313
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275226098141
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226099516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226099703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226104813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226106453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226107422
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226107469
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275226107469
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275226185859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226187859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226187859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226187969
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226188922
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226189359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275226189359
