what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275224917719
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275224918719
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275224918766
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275224918766
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275224955859
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275224964594
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275224979219
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275224980078
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275224983266
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275224984797
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275224993719
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275224995703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275224995828
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275224995828
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275225209859
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275225222625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225259797
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225260859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225261906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225261969
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275225261984
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275225272906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225365656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225366859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225367875
