what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215914672
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275215915813
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275215934344
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275215947781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215955844
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215957172
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215958078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215958156
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275215958172
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275215979422
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275216039234
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275216057109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1275216072422
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275216075109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1275216096016
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275216097828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216110266
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216120172
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216121250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216122188
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216122234
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275216122250
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275216139578
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275216143250
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275216176359
