what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225557813
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275225560453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225579609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225581234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225598734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225600000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225604422
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225609813
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225610641
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225613813
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275225629078
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275225631375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225664688
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225697734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275225704328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275225704531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275225704688
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275225704828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275225705109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225707703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225713016
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225714188
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225715156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225715219
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275225715234
