what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275215160703
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275215182453
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275215198672
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275215202188
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215223000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215223016
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215223109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215258266
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275215275250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215278188
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215278359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215280984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215282797
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215285641
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215285859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215285984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215293563
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215293719
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275215293844
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275215308750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275215315531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215341906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215344703
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275215357203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215360594
