what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275216373688
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275216374281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275216375234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275216375828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275216376438
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216459188
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216460422
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216461344
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216461406
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275216461422
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275216464578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216468719
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216468922
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216469078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216469297
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216475344
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216476563
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216477484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275216477531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275216477531
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275216502344
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275216508734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216513797
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216513938
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275216514266
