what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1275225870688
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225873234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877094
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877172
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877172
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225877563
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275225879438
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1275225881672
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225885219
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225887969
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225887984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225888031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225888047
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275225888078
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275225891656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225954375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225970141
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225981297
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275225988781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275226043625
