what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1275227553047
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275227553172
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1275227557375
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275227558313
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227575422
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227586656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275227592500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227601281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227660219
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275227663359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275227670031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227672797
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227676094
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227685438
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227709719
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227725875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227751813
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227755297
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227756156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227756563
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227757125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275227757359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227760281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227805266
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275227832797
