what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228119656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228120516
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228121469
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228121484
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275228121500
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275228137906
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275228140203
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275228141703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228152078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228157078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228160891
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228161781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228162734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228162781
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275228162781
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275228172516
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228180844
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228189500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228203734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275228204078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275228215188
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275228215578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275228216078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275228216109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275228216141
