what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214956250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214957469
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214958359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214958453
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275214958453
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275214988625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214990219
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214990219
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214990594
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214991625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214991875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214991875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275214991969
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215022000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215022391
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215022406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215022906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215023281
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275215025438
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215032719
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215032734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215033078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215033953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215034328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275215034328
