what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275211971683
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212016386
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275212018543
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212020668
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212020668
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212020761
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212088918
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212090965
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212418920
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275212421608
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1275212424233
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212426702
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212437530
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1275212437702
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275212437702
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1275212437717
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1275212437733
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1275212437780
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1275212437842
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275212437842
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1275212437842
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275212550452
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212551640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275212551796
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275212556499
