what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050683489
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050684286
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050684333
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275050684348
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275050705630
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275050719223
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275050779286
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050780723
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050780848
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275050780864
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050878130
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050878145
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275050878505
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051042130
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275051046505
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051050036
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051050036
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051050395
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051060739
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051062411
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051064223
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275051064239
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051106114
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275051108020
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275051111270
